Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling,child_mortality_rate,immunization_avg,economic_strength,education_index,mortality_pressure
Argentina,2005,Developing,74.9,127.0,2.4849066497880004,7.53,4.576426354754442,88.0,0.0,56.9,2.5649493574615367,95.0,6.85,98.0,0.0953101798043248,6.359372860582331,17.482795750262987,1.1,1.0,0.78,16.3,5.049856007249537,93.66666666666667,4.960310831254218,12.714,127.09531017980433
Argentina,2004,Developing,74.7,13.0,2.4849066497880004,7.63,6.579759943278847,81.0,0.0,56.3,2.5649493574615367,91.0,6.84,98.0,0.0953101798043248,8.355279807479912,17.472091407754323,1.1,1.0,0.775,16.3,5.049856007249537,90.0,6.475341850796932,12.6325,13.095310179804326
Argentina,2003,Developing,74.1,137.0,2.4849066497880004,7.62,4.070473118347059,73.0,0.0,55.7,2.6390573296152584,95.0,8.22,96.0,0.0953101798043248,5.812450315081009,15.160821453194776,1.2,1.0,0.77,16.4,5.123963979403259,88.0,4.475586742612378,12.627999999999998,137.09531017980433
Argentina,2002,Developing,74.1,138.0,2.5649493574615367,7.81,6.1552548613660285,66.0,0.0,55.1,2.6390573296152584,94.0,8.31,93.0,0.0953101798043248,7.855619546430775,15.147596326710357,1.2,1.0,0.776,16.3,5.204006687076795,84.33333333333333,6.095960768030282,12.648800000000001,138.09531017980433
Argentina,2001,Developing,74.0,138.0,2.5649493574615367,7.76,4.820385327157105,91.0,0.0,54.6,2.6390573296152584,85.0,9.38,83.0,0.0953101798043248,6.577436613844461,15.136508777691498,1.2,1.1,0.771,15.6,5.204006687076795,86.33333333333333,5.07120362927408,12.0276,138.09531017980433
Argentina,2000,Developing,74.1,137.0,2.5649493574615367,7.68,7.207878598664527,91.0,1.9459101490553128,54.0,2.70805020110221,88.0,9.21,83.0,0.0953101798043248,8.945107606370296,15.139251892214338,1.2,1.1,0.764,15.0,5.272999558563747,87.33333333333333,6.8340622112669065,11.46,137.09531017980433
Armenia,2015,Developing,74.8,118.0,0.6931471805599453,3.77,0.0,94.0,3.5263605246161616,54.9,0.6931471805599453,96.0,5.75,94.0,0.0953101798043248,5.915271106491181,12.583467443043244,2.1,2.2,0.741,12.7,1.3862943611198906,94.66666666666667,4.383215889909965,9.410699999999999,118.09531017980433
Armenia,2014,Developing,74.6,12.0,0.6931471805599453,3.91,5.692413809919565,93.0,2.6390573296152584,54.1,0.6931471805599453,95.0,4.48,93.0,0.0953101798043248,8.292977153944294,10.29630636560997,2.1,2.1,0.739,12.7,1.3862943611198906,93.66666666666667,6.128510116764834,9.385299999999999,12.095310179804326
Armenia,2013,Developing,74.4,123.0,0.6931471805599453,3.79,5.636320863049348,95.0,2.3978952727983707,53.3,0.6931471805599453,96.0,4.55,95.0,0.0953101798043248,8.254422559772788,12.57542686662598,2.1,2.1,0.736,12.7,1.3862943611198906,95.33333333333333,6.075255003992772,9.347199999999999,123.09531017980433
Armenia,2012,Developing,74.4,121.0,0.6931471805599453,3.89,5.617326211198904,95.0,0.0,52.6,0.6931471805599453,96.0,4.48,95.0,0.0953101798043248,8.212255927396892,14.873968337627431,2.0,2.1,0.732,12.7,1.3862943611198906,95.33333333333333,6.011371338854525,9.296399999999998,121.09531017980433
Armenia,2011,Developing,73.9,128.0,0.6931471805599453,4.09,5.568330696795552,95.0,0.0,51.9,0.6931471805599453,96.0,3.71,95.0,0.0953101798043248,8.168480221812706,14.87176564650904,2.0,2.1,0.729,12.7,1.3862943611198906,95.33333333333333,5.9548220817014625,9.258299999999998,128.09531017980433
Armenia,2010,Developing,73.5,132.0,0.6931471805599453,4.23,5.417526945984604,94.0,1.0986122886681098,51.2,0.6931471805599453,96.0,4.56,94.0,0.0953101798043248,8.076944587489136,14.872367082952035,2.0,2.1,0.72,12.3,1.3862943611198906,94.66666666666667,5.815400102992178,8.856,132.09531017980433
Armenia,2009,Developing,73.3,137.0,0.6931471805599453,3.96,5.309185820846361,93.0,0.0,5.7,0.6931471805599453,94.0,4.55,93.0,0.0953101798043248,8.004643592792524,14.876277320808745,2.0,2.1,0.725,11.9,1.3862943611198906,93.33333333333333,5.80336660477458,8.6275,137.09531017980433
Armenia,2008,Developing,73.2,14.0,0.6931471805599453,3.96,1.3581258012933668,89.0,0.0,5.1,0.6931471805599453,91.0,3.8,89.0,0.0953101798043248,3.744076904855239,10.303035186880257,2.0,2.1,0.721,12.3,1.3862943611198906,89.66666666666667,2.699479448400627,8.8683,14.095310179804326
Armenia,2007,Developing,73.5,132.0,0.6931471805599453,3.99,3.8192978740252537,85.0,0.6931471805599453,49.7,0.6931471805599453,9.0,4.31,88.0,0.0953101798043248,8.051942186538431,12.58914557634986,2.0,2.1,0.707,11.7,1.3862943611198906,60.666666666666664,5.6927231258826705,8.271899999999999,132.09531017980433
Armenia,2006,Developing,72.9,141.0,0.6931471805599453,4.01,5.503440630190707,78.0,4.927253685157205,49.2,0.6931471805599453,87.0,4.58,87.0,0.0953101798043248,7.677538910967633,10.29505655545218,2.0,2.1,0.692,11.2,1.3862943611198906,84.0,5.3128569263896015,7.750399999999999,141.09531017980433
Armenia,2005,Developing,73.0,137.0,0.6931471805599453,4.25,3.0548606367689115,91.0,7.732807530422021,48.8,0.6931471805599453,92.0,5.25,9.0,0.0953101798043248,7.405348781288232,14.907856587910857,2.0,2.1,0.679,10.9,1.3862943611198906,64.0,5.0282318224947105,7.4011000000000005,137.09531017980433
Armenia,2004,Developing,73.0,132.0,0.6931471805599453,3.81,4.592499019159473,91.0,7.486613313139955,48.4,0.6931471805599453,93.0,5.5,91.0,0.0953101798043248,7.084194502057882,8.19229373114764,2.0,2.1,0.668,10.9,1.3862943611198906,91.66666666666667,4.732241927374665,7.281200000000001,132.09531017980433
Armenia,2003,Developing,72.7,134.0,0.6931471805599453,3.03,2.12124223487826,93.0,1.6094379124341005,48.1,0.6931471805599453,96.0,5.56,94.0,0.0953101798043248,4.5450608463285,10.366812680153265,2.0,2.1,0.657,10.8,1.3862943611198906,94.33333333333333,2.986104976037825,7.095600000000001,134.09531017980433
Armenia,2002,Developing,72.6,134.0,0.6931471805599453,2.86,4.063509064533305,91.0,3.713572066704308,47.8,0.6931471805599453,96.0,5.4,94.0,0.0953101798043248,6.664742764396565,12.718590836096496,2.1,2.1,0.645,10.8,1.3862943611198906,93.66666666666667,4.298759083035785,6.966000000000001,134.09531017980433
Armenia,2001,Developing,72.6,141.0,0.6931471805599453,2.86,3.9925652213112977,69.0,4.248495242049359,47.4,0.6931471805599453,97.0,5.94,94.0,0.0953101798043248,6.544537720168012,10.481672714626391,2.1,2.1,0.644,11.1,1.3862943611198906,86.66666666666667,4.2146822917882005,7.1484,141.09531017980433
Armenia,2000,Developing,72.0,142.0,0.6931471805599453,2.9,3.519166134294296,55.0,2.772588722239781,47.1,0.6931471805599453,96.0,6.25,93.0,0.0953101798043248,6.435738020064267,12.82014685640201,2.1,2.2,0.639,11.2,1.3862943611198906,81.33333333333333,4.112436594821067,7.1568,142.09531017980433
Australia,2015,Developed,82.8,59.0,0.6931471805599453,3.77,0.0,93.0,4.31748811353631,66.6,0.6931471805599453,93.0,5.75,93.0,0.0953101798043248,10.942975748447434,16.984748097109613,0.6,0.6,0.937,20.4,1.3862943611198906,93.0,10.253568276295246,19.1148,59.09531017980432
Australia,2014,Developed,82.7,6.0,0.6931471805599453,9.71,9.284553478960188,91.0,5.831882477283517,66.1,0.6931471805599453,92.0,9.42,92.0,0.0953101798043248,11.038362517008984,14.668518513256863,0.6,0.6,0.936,20.4,1.3862943611198906,91.66666666666667,10.33190731592041,19.0944,6.095310179804325
Australia,2013,Developed,82.5,61.0,0.6931471805599453,9.87,9.370403863201268,91.0,5.068904202220232,65.5,0.6931471805599453,91.0,9.36,91.0,0.0953101798043248,11.124219218364104,16.956094148852184,0.6,0.6,0.933,20.3,1.3862943611198906,91.0,10.378896530733709,18.9399,61.09531017980432
Australia,2012,Developed,82.3,61.0,0.6931471805599453,10.03,9.36871058674584,91.0,5.298317366548036,65.0,0.6931471805599453,92.0,9.36,92.0,0.0953101798043248,11.12252582223859,16.939119422094194,0.6,0.6,0.93,20.1,1.3862943611198906,91.66666666666667,10.34394901468189,18.693,61.09531017980432
Australia,2011,Developed,82.0,63.0,0.6931471805599453,10.3,9.30449217839777,92.0,5.25227342804663,64.4,0.6931471805599453,92.0,9.2,92.0,0.0953101798043248,11.038851627654449,12.316831066249591,0.6,0.6,0.927,19.8,1.3862943611198906,92.0,10.233015458835675,18.3546,63.09531017980432
Australia,2010,Developed,81.9,64.0,0.6931471805599453,10.52,9.091194889072415,92.0,4.262679877041316,63.9,0.6931471805599453,92.0,9.2,92.0,0.0953101798043248,10.85660860438734,12.315715976826144,0.7,0.6,0.927,19.5,1.3862943611198906,92.0,10.064076176267065,18.0765,64.09531017980433
Australia,2009,Developed,81.7,66.0,0.6931471805599453,10.62,8.878117625528336,94.0,4.653960350157523,63.4,0.6931471805599453,92.0,9.5,92.0,0.0953101798043248,10.662984089774609,12.287274680923556,0.7,0.6,0.925,19.1,1.3862943611198906,92.66666666666667,9.863260283041514,17.6675,66.09531017980433
Australia,2008,Developed,81.3,66.0,0.6931471805599453,10.76,9.05348681765576,94.0,4.189654742026425,62.9,0.6931471805599453,92.0,8.78,92.0,0.0953101798043248,10.813069539017334,12.266664325627566,0.7,0.6,0.921,19.1,1.3862943611198906,92.66666666666667,9.958837045434965,17.5911,66.09531017980433
Australia,2007,Developed,81.3,66.0,0.6931471805599453,10.56,6.772621012956407,94.0,2.4849066497880004,62.5,1.0986122886681098,92.0,8.53,92.0,0.0953101798043248,8.515788783697221,10.249804032346637,0.7,0.6,0.918,19.0,1.791759469228055,92.66666666666667,7.81749410343405,17.442,66.09531017980433
Australia,2006,Developed,81.2,66.0,0.6931471805599453,10.31,8.730377233782361,95.0,0.0,62.0,1.0986122886681098,92.0,8.49,92.0,0.0953101798043248,10.494582179261252,10.202851129761749,0.7,0.6,0.915,20.3,1.791759469228055,93.0,9.602542694024047,18.5745,66.09531017980433
Australia,2005,Developed,81.0,67.0,0.6931471805599453,10.3,6.363257669774328,95.0,2.3978952727983707,61.5,1.0986122886681098,92.0,8.45,92.0,0.0953101798043248,8.136727428363427,10.083681848313908,0.7,0.6,0.91,20.3,1.791759469228055,93.0,7.404421959810719,18.473000000000003,67.09531017980433
Australia,2004,Developed,86.0,69.0,0.6931471805599453,9.84,6.379390694592229,95.0,4.262679877041316,6.9,0.6931471805599453,92.0,8.57,92.0,0.0953101798043248,8.152883396031644,9.965287953441576,0.7,0.6,0.908,20.7,1.3862943611198906,93.0,7.402818123596733,18.7956,69.09531017980433
Australia,2003,Developed,83.0,71.0,0.6931471805599453,9.97,8.25076391726074,95.0,4.5217885770490405,6.3,0.6931471805599453,92.0,8.32,93.0,0.0953101798043248,10.063324275707428,12.200833947481971,0.7,0.7,0.905,20.6,1.3862943611198906,93.33333333333333,9.107308469515223,18.643,71.09531017980433
Australia,2002,Developed,79.9,73.0,0.6931471805599453,9.84,3.858351768079221,95.0,3.49650756146648,59.6,1.0986122886681098,92.0,8.39,92.0,0.0953101798043248,5.644802272956251,12.18849404325588,0.7,0.7,0.902,20.1,1.791759469228055,93.0,5.091611650206539,18.130200000000002,73.09531017980433
Australia,2001,Developed,79.9,75.0,0.6931471805599453,9.53,8.027901096072396,94.0,4.955827057601261,59.0,1.0986122886681098,91.0,8.18,92.0,0.0953101798043248,9.879135518042451,9.873749734272172,0.7,0.7,0.899,20.5,1.791759469228055,92.33333333333333,8.881342830720165,18.4295,75.09531017980433
Australia,2000,Developed,79.5,78.0,0.6931471805599453,10.17,5.852740725698742,95.0,4.691347882229144,58.2,1.0986122886681098,9.0,8.8,9.0,0.0953101798043248,7.682906780455265,9.860266850081564,0.7,0.7,0.897,20.4,1.791759469228055,37.666666666666664,6.891567382068373,18.2988,78.09531017980433
Austria,2015,Developed,81.5,65.0,0.0,3.77,0.0,93.0,5.736572297479192,57.6,0.0,93.0,5.75,93.0,0.0953101798043248,10.6843467333419,15.971122318903772,1.9,2.1,0.892,15.9,0.0,93.0,9.530437286140975,14.1828,65.09531017980433
Austria,2014,Developed,81.4,66.0,0.0,12.32,9.030159744516626,98.0,4.770684624465665,57.1,0.0,98.0,11.21,98.0,0.0953101798043248,10.84590674314345,15.960456092064256,1.8,2.0,0.892,15.9,0.0,98.0,9.674548814883957,14.1828,66.09531017980433
Austria,2013,Developed,81.1,68.0,0.0,11.82,4.517267631217479,95.0,0.0,56.6,0.0,95.0,11.14,95.0,0.0953101798043248,6.320256148737966,15.953147420154924,1.8,2.0,0.887,15.7,0.0,95.0,5.606067203930576,13.9259,68.09531017980433
Austria,2012,Developed,88.0,7.0,0.0,12.26,8.972003529298954,92.0,3.610917912644224,56.1,0.0,92.0,11.17,92.0,0.0953101798043248,10.785902375095487,15.947306380985893,1.8,2.0,0.884,15.7,0.0,92.0,9.534737699584412,13.8788,7.095310179804325
Austria,2011,Developed,88.0,73.0,0.0,12.04,9.020789557796853,89.0,4.23410650459726,55.7,0.0,89.0,1.94,89.0,0.0953101798043248,10.842082513227824,15.942747006804789,1.7,2.0,0.88,15.7,0.0,89.0,9.541032611640485,13.815999999999999,73.09531017980433
Austria,2010,Developed,84.0,75.0,0.0,12.1,8.912504089454613,86.0,3.970291913552122,55.2,0.0,86.0,11.17,86.0,0.0953101798043248,10.750613162374773,13.63679648636394,1.7,1.9,0.872,15.4,0.0,86.0,9.374534677590802,13.4288,75.09531017980433
Austria,2009,Developed,82.0,77.0,0.0,11.3,8.993993376412169,83.0,3.912023005428146,54.7,0.0,83.0,11.19,83.0,0.0953101798043248,10.771746763808034,15.93697225608161,1.7,1.9,0.87,15.3,0.0,83.0,9.37141968451299,13.311,77.09531017980433
Austria,2008,Developed,84.0,76.0,0.0,12.0,9.027706565037224,83.0,6.107022887742255,54.2,0.0,83.0,1.6,83.0,0.0953101798043248,10.847147830814054,15.934352724496929,1.7,1.9,0.864,15.1,0.0,83.0,9.371935725823342,13.0464,76.09531017980433
Austria,2007,Developed,81.0,8.0,0.0,12.5,8.916622037898605,85.0,3.044522437723423,53.7,0.0,85.0,1.4,85.0,0.0953101798043248,10.749090817192403,15.931222310497084,1.7,1.9,0.86,15.2,0.0,85.0,9.244218102785467,13.072,8.095310179804326
Austria,2006,Developed,79.8,81.0,0.0,12.4,4.26167928619468,83.0,3.1780538303479458,53.2,0.0,83.0,1.35,83.0,0.0953101798043248,6.098059922512579,15.927980845535616,1.7,1.9,0.854,15.0,0.0,83.0,5.207743173825743,12.81,81.09531017980433
Austria,2005,Developed,79.4,85.0,0.0,12.4,8.698445514950658,86.0,2.302585092994046,52.7,0.0,86.0,1.53,86.0,0.0953101798043248,10.55172693428379,15.923032868384515,1.7,1.9,0.848,14.9,0.0,86.0,8.947864440272653,12.6352,85.09531017980433
Austria,2004,Developed,79.3,86.0,0.0,12.1,8.578829528288123,83.0,2.772588722239781,52.2,0.0,83.0,1.56,83.0,0.0953101798043248,10.510380147849135,15.916220196732349,1.7,1.9,0.841,14.7,0.0,83.0,8.839229704341122,12.362699999999998,86.09531017980433
Austria,2003,Developed,78.8,88.0,0.0,12.2,6.225411280345961,83.0,4.51085950651685,51.7,0.0,84.0,1.48,84.0,0.0953101798043248,8.075251477645555,15.910016066220562,1.7,1.9,0.837,14.7,0.0,83.66666666666667,6.758985486789329,12.303899999999999,88.09531017980433
Austria,2002,Developed,78.7,9.0,0.0,12.5,8.289051602695906,81.0,0.0,51.2,0.0,82.0,1.27,83.0,0.0953101798043248,10.179313708539238,13.689899714807488,1.7,1.9,0.847,16.1,0.0,82.0,8.621878711132736,13.636700000000001,9.095310179804326
Austria,2001,Developed,78.6,92.0,0.0,12.4,8.184192448422317,44.0,0.0,5.6,0.0,83.0,1.12,84.0,0.0953101798043248,10.10605018338659,13.64388440092536,1.7,1.9,0.837,15.5,0.0,70.33333333333333,8.458764003494576,12.9735,92.09531017980433
Austria,2000,Developed,78.1,96.0,0.0,13.2,8.177081883359206,33.0,0.0,5.1,0.0,71.0,1.6,81.0,0.0953101798043248,10.107173728907703,13.606722225683283,1.7,1.9,0.833,15.4,0.0,61.666666666666664,8.419275716180117,12.828199999999999,96.09531017980433
Azerbaijan,2015,Developing,72.7,118.0,1.791759469228055,3.77,0.0,96.0,0.0,52.5,1.9459101490553128,98.0,5.75,96.0,0.0953101798043248,4.030939975715361,16.082400284461865,2.8,2.9,0.758,12.7,3.737669618283368,96.66666666666667,3.0554525015922436,9.6266,118.09531017980433
Azerbaijan,2014,Developing,72.5,119.0,1.791759469228055,0.01,5.7274418098594735,94.0,0.0,51.5,1.9459101490553128,97.0,6.4,94.0,0.0953101798043248,8.97364285121583,13.76797860191892,2.8,2.9,0.752,12.2,3.737669618283368,95.0,6.748179424114304,9.1744,119.09531017980433
Azerbaijan,2013,Developing,72.2,121.0,1.791759469228055,2.14,5.6227585674860645,93.0,5.10594547390058,5.6,1.9459101490553128,96.0,5.54,93.0,0.0953101798043248,8.97167154395244,13.75542291694784,2.8,2.8,0.745,11.9,3.737669618283368,94.0,6.683895300244568,8.8655,121.09531017980433
Azerbaijan,2012,Developing,71.9,123.0,1.791759469228055,0.01,5.658123771540717,88.0,0.0,49.7,1.9459101490553128,92.0,5.37,89.0,0.0953101798043248,8.922303000146385,16.045071629579173,2.8,2.8,0.742,11.8,3.737669618283368,89.66666666666667,6.620348826108618,8.755600000000001,123.09531017980433
Azerbaijan,2011,Developing,71.6,125.0,1.791759469228055,1.98,5.576489483629631,84.0,0.0,48.8,1.9459101490553128,91.0,5.1,87.0,0.0953101798043248,8.88054258364633,13.729280330343473,2.8,2.9,0.741,11.7,3.737669618283368,87.33333333333333,6.58048205448193,8.669699999999999,125.09531017980433
Azerbaijan,2010,Developing,71.1,13.0,1.791759469228055,1.98,5.51168771855236,8.0,0.0,48.0,1.9459101490553128,85.0,5.33,81.0,0.0953101798043248,8.673146446770469,13.768767946128111,2.8,2.9,0.737,11.7,3.737669618283368,58.0,6.392108931269835,8.6229,13.095310179804326
Azerbaijan,2009,Developing,78.0,132.0,1.9459101490553128,2.1,3.156420828112131,74.0,0.0,47.3,1.9459101490553128,84.0,5.85,81.0,0.0953101798043248,6.207170086870373,16.006856109869055,2.8,2.9,0.728,11.6,3.8918202981106256,79.66666666666667,4.518819823241631,8.444799999999999,132.09531017980433
Azerbaijan,2008,Developing,73.0,141.0,1.9459101490553128,1.18,5.333981828151132,68.0,1.791759469228055,46.6,1.9459101490553128,85.0,4.37,81.0,0.0953101798043248,8.62616206511284,11.380935740507276,2.8,2.9,0.719,11.6,3.8918202981106256,78.0,6.202210524816132,8.340399999999999,141.09531017980433
Azerbaijan,2007,Developing,73.0,14.0,1.9459101490553128,1.02,5.176210242607467,62.0,0.0,45.9,2.079441541679836,81.0,5.1,79.0,0.0953101798043248,8.256461439614514,11.35993744232842,2.8,2.9,0.708,11.6,4.025351690735149,74.0,5.845574699247075,8.2128,14.095310179804326
Azerbaijan,2006,Developing,69.2,154.0,1.9459101490553128,0.85,4.669399844432491,52.0,5.407171771460119,45.3,2.079441541679836,8.0,6.17,78.0,0.0953101798043248,7.813938202644215,13.651173506094985,2.9,2.9,0.682,10.7,4.025351690735149,46.0,5.3291058542033545,7.2974,154.09531017980433
Azerbaijan,2005,Developing,68.4,162.0,1.9459101490553128,0.73,4.410235385836536,49.0,7.122059881629142,44.7,2.079441541679836,79.0,7.86,75.0,0.0953101798043248,7.36481543927772,13.640187653370257,2.9,3.0,0.675,11.2,4.025351690735149,67.66666666666667,4.971250421512462,7.56,162.09531017980433
Azerbaijan,2004,Developing,68.4,154.0,1.9459101490553128,0.62,2.261430226411365,5.0,6.71901315438526,44.2,2.19722457733622,78.0,7.92,77.0,0.0953101798043248,4.985087032209077,9.031931152002144,3.0,3.0,0.668,11.0,4.143134726391533,53.333333333333336,3.330038137515664,7.348000000000001,154.09531017980433
Azerbaijan,2003,Developing,67.8,154.0,2.079441541679836,0.55,3.770802972645638,51.0,7.590346945602565,43.6,2.19722457733622,79.0,6.56,77.0,0.0953101798043248,6.785185300236318,11.318636584560124,3.0,3.0,0.659,10.8,4.276666119016056,69.0,4.4714371128557335,7.1172,154.09531017980433
Azerbaijan,2002,Developing,67.8,146.0,2.079441541679836,0.55,3.697158509708863,5.0,8.378850241794492,43.1,2.302585092994046,8.0,4.47,76.0,0.0953101798043248,6.639534049934879,13.61363424715102,3.1,3.1,0.651,10.6,4.382026634673882,29.666666666666668,4.322336666507606,6.9006,146.09531017980433
Azerbaijan,2001,Developing,67.5,151.0,2.19722457733622,0.51,1.6300617861406037,91.0,6.354370040797351,42.6,2.3978952727983707,77.0,4.48,77.0,0.0953101798043248,4.313263782266228,11.303598523188434,3.1,3.1,0.642,10.4,4.595119850134591,81.66666666666667,2.7691153482149184,6.6768,151.09531017980433
Azerbaijan,2000,Developing,66.6,16.0,2.302585092994046,0.65,3.586144002181703,91.0,5.351858133476067,42.1,2.4849066497880004,75.0,4.67,76.0,0.0953101798043248,6.48764494009549,9.046290859969677,3.2,3.1,0.636,10.1,4.787491742782047,80.66666666666667,4.126142181900732,6.4235999999999995,16.095310179804326
Bahamas,2015,Developing,76.1,147.0,0.0,3.77,0.0,95.0,0.0,64.5,0.0,95.0,5.75,95.0,0.0953101798043248,7.128513323636497,14.155425433327226,2.5,2.5,0.79,12.6,0.0,95.0,5.631525525672833,9.954,147.09531017980433
Bahamas,2014,Developing,75.4,16.0,0.0,9.45,0.0,96.0,0.0,63.8,0.0,96.0,7.74,96.0,0.0953101798043248,7.128513323636497,14.155425433327226,2.5,2.5,0.789,12.6,0.0,96.0,5.624397012349196,9.9414,16.095310179804326
